Model,AUROC_drop,AUPRC_drop,Brier_drop,ECE_drop,MCE_drop,Shift,Family,Severity
XGBoost,-0.0007142628028887765,0.0007136148028925593,-0.00020886489513294304,-0.001972224363855732,-0.01817116615256914,0.0019412866912751358,Classical,Minimal
LogisticRegression,-0.00026405385094740996,-0.001007605522852617,6.510535211175228e-05,-0.0009790622271962056,-0.011661761340437504,0.0013374688894645956,Classical,Minimal
Random Forest,-0.0011873831518751654,-0.0004246297405530175,3.767460482587137e-05,-0.002318253377388318,0.03556451803416599,0.0016485375400177662,Classical,Minimal
MLP,-0.000677031782689963,-0.0005232340226334342,0.00026052263003674414,-0.00017569637238066052,0.0026036770121231068,0.002007807102573265,Classical,Minimal
LSTM,-0.0005636203673153872,-0.0006595171731366145,0.00012758489263985096,-0.001031300717694382,-5.030632019042969e-05,0.0013492268044501543,Deep,Minimal
LSTM_DS,-0.0005286804868214201,-0.0016552967385562445,0.0001580619318369697,0.0003942594696362007,0.0038039173584817343,0.0010924144880846143,Deep,Minimal
ChannelwiseLSTM,-0.0006913514058433101,7.880867277432202e-06,9.148822923324418e-05,-0.00032229207488032423,-0.0007911731498410068,0.0011314274743199348,Deep,Minimal
ChannelwiseLSTM_DS,-0.0006902058359908869,-0.0005724241581269718,8.556653908521616e-05,0.0026407742721682084,-0.012020186277536316,0.0013901161728426814,Deep,Minimal
