Feature,Mean_Abs_SHAP_Reference,Rank_Reference,Mean_Abs_SHAP_Perturbed,Rank_Perturbed,SHAP_Change,Absolute_SHAP_Change,Rank_Change
Hematocrit,5.3593379733370846e-05,33,5.3351816049828567e-05,35,-2.4156368354227983e-07,2.4156368354227983e-07,2
mask->Lactate,9.867412075500942e-06,50,1.010469828605307e-05,50,2.3728621055212825e-07,2.3728621055212825e-07,0
Glascow coma scale verbal response->5 Oriented,5.068946432216966e-06,53,4.844910794059484e-06,53,-2.240356381574827e-07,2.240356381574827e-07,0
mask->Heart Rate,2.427276958866891e-06,56,2.598424334566917e-06,56,1.711473757000261e-07,1.711473757000261e-07,0
mask->Hematocrit,2.6798825751447343e-05,43,2.6969105298433593e-05,43,1.7027954698625044e-07,1.7027954698625044e-07,0
mask->Potassium,3.1689179781368714e-05,41,3.154535488057111e-05,42,-1.438249007976072e-07,1.438249007976072e-07,1
Glucose,1.3884193996168662e-06,57,1.3097993446131075e-06,57,-7.86200550037587e-08,7.86200550037587e-08,0
mask->Oxygen saturation,4.00181798836365e-06,54,3.925824273470302e-06,54,-7.59937148933475e-08,7.59937148933475e-08,0
mask->Respiratory rate,8.997829259839e-07,58,8.560472018201918e-07,58,-4.373572416370817e-08,4.373572416370817e-08,0
Mean blood pressure,2.1109681858493785e-07,61,2.4376621467915906e-07,60,3.266939609422121e-08,3.266939609422121e-08,-1
Glascow coma scale motor response->Abnormal Flexion,2.389386858502636e-07,59,2.674922234544853e-07,59,2.8553537604221682e-08,2.8553537604221682e-08,0
Oxygen saturation,2.1213231332183875e-07,60,2.1751519425331334e-07,61,5.382880931474592e-09,5.382880931474592e-09,1
Respiratory rate,1.1484134098983556e-08,62,1.288188786021534e-08,62,1.3977537612317847e-09,1.3977537612317847e-09,0
Glascow coma scale motor response->6 Obeys Commands,6.952300496833721e-09,64,8.002028123191987e-09,64,1.049727626358266e-09,1.049727626358266e-09,0
pH,1.1275509264614041e-08,63,1.0476260686526183e-08,63,-7.992485780878574e-10,7.992485780878574e-10,0
mask->Height,2.3403346105723535e-12,65,2.967067745010245e-12,65,6.267331344378916e-13,6.267331344378916e-13,0
