Feature,Mean_Abs_SHAP_Reference,Rank_Reference,Mean_Abs_SHAP_Perturbed,Rank_Perturbed,SHAP_Change,Absolute_SHAP_Change,Rank_Change
Heart Rate_last25%_max,0.031612042,60,0.028970541,65,-0.002641501,0.002641501,5
Sodium_last10%_min,0.013689393,114,0.016298322,102,0.0026089288,0.0026089288,-12
Diastolic blood pressure_last25%_max,0.033244934,58,0.030647453,61,-0.002597481,0.002597481,3
Glascow coma scale verbal response_last10%_std,0.007879257,146,0.005298234,158,-0.0025810231,0.0025810231,12
Respiratory rate_full_min,0.03102588,62,0.02847236,67,-0.0025535189,0.0025535189,5
White blood cell count_last25%_std,0.015114795,108,0.0126242265,118,-0.002490569,0.002490569,10
Glascow coma scale eye opening_last10%_max,0.062548146,21,0.06014205,25,-0.0024060942,0.0024060942,4
Temperature_last10%_max,0.021584937,85,0.023899524,78,0.0023145862,0.0023145862,-7
White blood cell count_full_min,0.060738932,23,0.06302239,23,0.0022834577,0.0022834577,0
Lactate_last25%_max,0.023084555,78,0.025352214,75,0.0022676587,0.0022676587,-3
Platelets_full_max,0.044462383,40,0.04226744,43,-0.002194941,0.002194941,3
Temperature_last25%_max,0.021248478,88,0.023442168,80,0.0021936893,0.0021936893,-8
Systolic blood pressure_last25%_min,0.038980633,47,0.036792085,50,-0.0021885484,0.0021885484,3
Glascow coma scale eye opening_full_std,0.015804594,104,0.013695918,112,-0.0021086764,0.0021086764,8
Mean blood pressure_full_min,0.011175411,123,0.013246009,113,0.0020705983,0.0020705983,-10
Creatinine_full_mean,0.019113384,90,0.017190093,98,-0.001923291,0.001923291,8
Hematocrit_full_min,0.010514075,128,0.008628747,139,-0.0018853275,0.0018853275,11
Sodium_full_mean,0.016756749,97,0.015062463,108,-0.0016942862,0.0016942862,11
Glascow coma scale verbal response_full_mean,0.034484025,54,0.03280362,58,-0.001680404,0.001680404,4
Bilirubin_full_std,0.06400635,20,0.06566594,20,0.001659587,0.001659587,0
Respiratory rate_last10%_min,0.005048882,157,0.0066419467,154,0.0015930645,0.0015930645,-3
Heart Rate_last25%_std,0.019583663,89,0.018006895,95,-0.0015767682,0.0015767682,6
Hemoglobin_full_mean,0.026472757,69,0.027995773,70,0.001523016,0.001523016,1
Glascow coma scale eye opening_full_min,0.010115147,133,0.008619636,140,-0.0014955103,0.0014955103,7
Platelets_last25%_std,0.015766721,105,0.014306255,111,-0.0014604665,0.0014604665,6
Heart Rate_last10%_max,0.021726605,84,0.023159048,83,0.001432443,0.001432443,-1
pH_full_mean,0.008356033,143,0.0069376337,152,-0.0014183992,0.0014183992,9
Fraction inspired oxygen_full_min,0.021410575,87,0.022802765,85,0.0013921894,0.0013921894,-2
Glascow coma scale eye opening_last25%_min,0.01323515,116,0.011874161,122,-0.0013609892,0.0013609892,6
Glascow coma scale eye opening_last10%_min,0.06918251,15,0.07053582,18,0.001353316,0.001353316,3
Mean blood pressure_last25%_min,0.009471869,137,0.010815981,130,0.0013441117,0.0013441117,-7
pH_last25%_min,0.009542059,136,0.008213855,142,-0.0013282038,0.0013282038,6
