Reference_Top10,HighFiO2_Top10,Overlap_Count,Overlap_Fraction
"mask->Fraction inspired oxygen, Creatinine, Glascow coma scale verbal response->Oriented, Temperature, Bilirubin, White blood cell count, Glascow coma scale motor response->Obeys Commands, Heart Rate, Weight, Glascow coma scale verbal response->No Response-ETT","Creatinine, mask->Glucose, Glascow coma scale motor response->Obeys Commands, Fraction inspired oxygen, mask->Fraction inspired oxygen, Glascow coma scale verbal response->No Response-ETT, Weight, Bilirubin, Temperature, Glascow coma scale verbal response->Oriented",8,0.8
