Feature,Mean_Abs_SHAP,Rank
pH_last10%_min,3.4863950073516416e-05,131
Glucose_last10%_std,3.228167220236228e-05,132
pH_last25%_min,2.9773234509844446e-05,133
Oxygen saturation_last10%_max,2.6077410074411393e-05,134
Glucose_last25%_mean,2.5940453079820558e-05,135
Glucose_last10%_max,2.0917864431839677e-05,136
Oxygen saturation_full_max,1.3231696308912512e-05,137
pH_last25%_std,1.0713974655099842e-05,138
pH_last10%_std,3.03062026042024e-06,139
pH_full_min,2.83185347531483e-06,140
Respiratory rate_full_max,1.672617726012935e-06,141
Oxygen saturation_last25%_max,6.485744888108788e-07,142
ICU_Cardiac Vascular Intensive Care Unit (CVICU),0.0,143
ICU_Coronary Care Unit (CCU),0.0,144
ICU_Intensive Care Unit (ICU),0.0,145
ICU_Medical Intensive Care Unit (MICU),0.0,146
ICU_Medical/Surgical Intensive Care Unit (MICU/SICU),0.0,147
ICU_Medicine,0.0,148
ICU_Neuro Intermediate,0.0,149
ICU_Neuro Stepdown,0.0,150
ICU_Neuro Surgical Intensive Care Unit (Neuro SICU),0.0,151
ICU_Neurology,0.0,152
ICU_PACU,0.0,153
ICU_Surgery/Trauma,0.0,154
ICU_Surgery/Vascular/Intermediate,0.0,155
ICU_Surgical Intensive Care Unit (SICU),0.0,156
ICU_Trauma SICU (TSICU),0.0,157
