Reference_Top10,Perturbed_Top10,Overlap_Count,Overlap_Fraction
"Glascow coma scale verbal response_last10%_min, Glascow coma scale motor response_last10%_min, Glascow coma scale verbal response_full_mean, Respiratory rate_last25%_mean, Creatinine_last10%_min, Glascow coma scale eye opening_last10%_min, Glascow coma scale motor response_full_std, Diastolic blood pressure_last10%_min, Lactate_last10%_min, Glascow coma scale eye opening_last10%_max","Glascow coma scale verbal response_last10%_min, Glascow coma scale motor response_last10%_min, Glascow coma scale verbal response_full_mean, Respiratory rate_last25%_mean, Creatinine_last10%_min, Glascow coma scale eye opening_last10%_min, Glascow coma scale motor response_full_std, Diastolic blood pressure_last10%_min, Lactate_last10%_min, Glascow coma scale eye opening_last10%_max",10,1.0
