Feature,MeanAbsSHAP
Diastolic blood pressure_last25%_max,0.0001910153939554621
Oxygen saturation_last25%_max,0.0001373244479363261
Sodium_last10%_std,0.00010761092295102636
Oxygen saturation_last10%_max,9.629644784193623e-05
Glucose_last25%_mean,9.517941468213416e-05
Glucose_last10%_min,9.494183855535162e-05
Mean blood pressure_full_min,9.136332480798357e-05
Glucose_full_mean,6.467506607254018e-05
pH_last25%_std,1.6847710563303522e-05
pH_last10%_std,4.764043651545247e-06
pH_full_min,4.4479433639923e-06
Respiratory rate_full_max,1.6805512105923745e-06
ICU_Surgery/Vascular/Intermediate,1.025626441927873e-06
ICU_Intensive Care Unit (ICU),0.0
ICU_Medicine,0.0
ICU_Neurology,0.0
ICU_PACU,0.0
ICU_Surgery/Trauma,0.0
