Feature,Mean_Abs_SHAP,Rank
Potassium_last25%_min,0.0008369421850490904,126
Platelets_full_std,0.0008271758848969983,127
ICU_Medical/Surgical Intensive Care Unit (MICU/SICU),0.0008120249509478719,128
Heart Rate_last25%_std,0.0007977911242386172,129
Creatinine_full_std,0.0007925379007755778,130
Potassium_full_mean,0.0007855916828058447,131
Hematocrit_full_mean,0.000773019203167735,132
pH_full_max,0.0007697470737792326,133
Glucose_last25%_max,0.0007687525640401468,134
Glascow coma scale verbal response_full_min,0.0007618332508601531,135
Sodium_last10%_min,0.000756811835396373,136
Systolic blood pressure_last25%_std,0.0007303129908776208,137
Diastolic blood pressure_full_max,0.0007245343571649868,138
Systolic blood pressure_last10%_std,0.000724266607016188,139
White blood cell count_full_std,0.0007238799815840429,140
Prothrombin time_full_std,0.000717773433412295,141
Hematocrit_last10%_min,0.0007070304977012494,142
Heart Rate_last10%_std,0.00069564283038152,143
Fraction inspired oxygen_full_max,0.0006552091821216896,144
Glucose_full_max,0.0006481043423427226,145
Glucose_last25%_std,0.0006404515208810029,146
Potassium_full_min,0.000612887476312236,147
Hemoglobin_full_min,0.0006100866425522382,148
Lactate_full_mean,0.0005989090108864336,149
Hematocrit_full_min,0.000576915232511657,150
Potassium_full_max,0.0005479425829614933,151
Lactate_full_max,0.000524592455686655,152
Potassium_full_std,0.0005220710942520206,153
pH_full_std,0.0004958212310436612,154
Platelets_last25%_std,0.0004867850742014493,155
Oxygen saturation_last25%_max,0.00048551258757263037,156
Sodium_full_std,0.0004659238128072823,157
ICU_Medical Intensive Care Unit (MICU),0.00042754175448794904,158
Sodium_last25%_std,0.00037306900678021453,159
Sodium_last10%_std,0.00035735182762002167,160
Hemoglobin_last25%_std,0.0003401156656597446,161
Lactate_full_std,0.00033101081388213033,162
pH_last25%_std,0.00032002870367266146,163
Glascow coma scale verbal response_last25%_std,0.00031321345506186223,164
Lactate_last25%_std,0.0002761325056942449,165
Glucose_last10%_std,0.00026530945452148634,166
Hematocrit_last25%_std,0.00026217489121000353,167
Oxygen saturation_full_max,0.00026150252142522867,168
pH_last10%_std,0.00023085706135304352,169
White blood cell count_last10%_std,0.000215318800907702,170
Glascow coma scale motor response_last10%_std,0.00021166093961573964,171
ICU_Neuro Surgical Intensive Care Unit (Neuro SICU),0.00021060695992952173,172
ICU_Coronary Care Unit (CCU),0.0001848988055492835,173
ICU_Surgical Intensive Care Unit (SICU),0.00018483125191619645,174
Weight_last25%_std,0.00018436487137960778,175
Glascow coma scale verbal response_last10%_std,0.00014485450180472338,176
Weight_last10%_std,0.0001348862975565021,177
ICU_Trauma SICU (TSICU),0.0001061440717741358,178
ICU_Neuro Intermediate,0.00010486484683868661,179
Hematocrit_last10%_std,9.999668992352557e-05,180
Platelets_last10%_std,9.58668658492726e-05,181
Height_full_min,1.4568278528483645e-05,182
ICU_Neuro Stepdown,1.4062135725621174e-06,183
ICU_Medicine,0.0,184
ICU_Intensive Care Unit (ICU),0.0,185
ICU_PACU,0.0,186
ICU_Neurology,0.0,187
ICU_Surgery/Vascular/Intermediate,0.0,188
ICU_Surgery/Trauma,0.0,189
