Reference_Top10,Perturbed_Top10,Overlap_Count,Overlap_Fraction
"Creatinine, Glascow coma scale motor response->Obeys Commands, Fraction inspired oxygen, Heart Rate, Glascow coma scale verbal response->Oriented, Weight, mask->Fraction inspired oxygen, Temperature, Lactate, Glascow coma scale verbal response->No Response-ETT","mask->Glucose, Creatinine, Glascow coma scale motor response->Obeys Commands, Fraction inspired oxygen, Glascow coma scale verbal response->Oriented, Weight, Heart Rate, mask->Fraction inspired oxygen, Temperature, Glascow coma scale verbal response->No Response-ETT",9,0.9
