Reference_Top10,Perturbed_Top10,Overlap_Count,Overlap_Fraction
"Glascow coma scale motor response->Obeys Commands, Creatinine, White blood cell count, Fraction inspired oxygen, mask->Oxygen saturation, Glascow coma scale verbal response->No Response-ETT, Glascow coma scale verbal response->Oriented, Prothrombin time, Diastolic blood pressure, Potassium","Glascow coma scale motor response->Obeys Commands, Creatinine, Fraction inspired oxygen, White blood cell count, mask->Oxygen saturation, Glascow coma scale verbal response->Oriented, Prothrombin time, Glascow coma scale verbal response->No Response-ETT, Potassium, Diastolic blood pressure",10,1.0
