Feature,MeanAbsSHAP
pH_last25%_min,3.274087385094169e-05
Glucose_full_mean,3.2686339212237135e-05
Oxygen saturation_last10%_max,3.099760873158033e-05
Glucose_last25%_mean,2.357411403060696e-05
Glucose_last10%_std,2.016158091174747e-05
Glucose_last10%_max,1.7576030683771705e-05
Glucose_full_max,1.3504825925012969e-05
pH_last25%_std,1.1755070324961854e-05
pH_last10%_std,3.3254177123170303e-06
pH_full_min,3.1735788732576233e-06
Respiratory rate_full_max,1.4235357996447805e-06
Oxygen saturation_full_max,7.458629089641196e-07
Oxygen saturation_last25%_max,4.59398653579406e-07
ICU_Medicine,0.0
ICU_Intensive Care Unit (ICU),0.0
ICU_PACU,0.0
ICU_Neurology,0.0
ICU_Surgery/Vascular/Intermediate,0.0
ICU_Surgery/Trauma,0.0
