Feature,Mean_Abs_SHAP_Reference,Rank_Reference,Mean_Abs_SHAP_Perturbed,Rank_Perturbed,SHAP_Change,Absolute_SHAP_Change,Rank_Change
Lactate_full_min,0.039337698679486596,40,0.043577670538322795,45,0.004239971858836199,0.004239971858836199,5
Platelets_last25%_std,0.015318652688313988,72,0.01946197282256939,72,0.004143320134255401,0.004143320134255401,0
Fraction inspired oxygen_last10%_max,0.0411906070902518,37,0.04523750264146899,43,0.004046895551217185,0.004046895551217185,6
Diastolic blood pressure_last25%_min,0.06156802167163617,24,0.06553946493869728,27,0.0039714432670611075,0.0039714432670611075,3
Systolic blood pressure_last10%_max,0.024044637599375508,55,0.027877654354623044,59,0.0038330167552475362,0.0038330167552475362,4
Respiratory rate_last10%_mean,0.03554497719710914,44,0.03933719707068658,52,0.003792219873577439,0.003792219873577439,8
Glascow coma scale motor response_full_min,0.05418122809744298,28,0.057891675098151185,31,0.003710447000708203,0.003710447000708203,3
Hemoglobin_last25%_std,0.009911997438318327,87,0.013212547871657878,84,0.003300550433339551,0.003300550433339551,-3
Lactate_full_max,0.01411535850479859,75,0.017401570579187443,75,0.003286212074388853,0.003286212074388853,0
Fraction inspired oxygen_last25%_max,0.02289428252398937,58,0.026153163820282783,60,0.0032588812962934116,0.0032588812962934116,2
Lactate_last25%_std,0.00640278577280068,96,0.009355370608720272,92,0.0029525848359195925,0.0029525848359195925,-4
Glascow coma scale eye opening_full_mean,0.012055576626044368,82,0.014909746514135664,80,0.002854169888091297,0.002854169888091297,-2
Glascow coma scale verbal response_last10%_std,0.01852532790083951,67,0.015675625407336975,78,-0.002849702493502533,0.002849702493502533,11
Hematocrit_last25%_std,0.01697681231279342,70,0.019711101442898095,70,0.0027342891301046744,0.0027342891301046744,0
ICU_Medical/Surgical Intensive Care Unit (MICU/SICU),0.04749032748023458,32,0.05018328507665555,40,0.002692957596420971,0.002692957596420971,8
Respiratory rate_last25%_min,0.011023590524439169,85,0.013715606886593047,82,0.0026920163621538783,0.0026920163621538783,-3
Weight_full_max,0.00946048722264325,88,0.011568434275655468,88,0.0021079470530122185,0.0021079470530122185,0
Fraction inspired oxygen_full_mean,0.017422942522224292,69,0.019519523026945415,71,0.002096580504721123,0.002096580504721123,2
Respiratory rate_last10%_min,0.007471471069685301,92,0.009485945898975544,91,0.002014474829290243,0.002014474829290243,-1
White blood cell count_full_max,0.020876660919551152,63,0.022698487581170566,65,0.0018218266616194141,0.0018218266616194141,2
Systolic blood pressure_last25%_max,0.011031450506960718,84,0.012721082241822812,85,0.0016896317348620935,0.0016896317348620935,1
Glascow coma scale motor response_last25%_std,0.005097320564081574,100,0.006657195712044167,97,0.0015598751479625932,0.0015598751479625932,-3
