Feature,Mean_Abs_SHAP,Rank
Diastolic blood pressure_full_max,0.007481404,148
Systolic blood pressure_full_max,0.007261695,149
White blood cell count_full_max,0.006927659,150
Sodium_full_min,0.0066691544,151
Glucose_last10%_max,0.0064590494,152
Glucose_last25%_max,0.005976756,153
Glascow coma scale motor response_full_min,0.005942097,154
Respiratory rate_last10%_max,0.0057803025,155
Sodium_last25%_std,0.005698306,156
Potassium_full_mean,0.0050260047,157
Respiratory rate_last10%_min,0.0049948883,158
ICU_Trauma SICU (TSICU),0.0048924484,159
Systolic blood pressure_last10%_std,0.0047192313,160
ICU_Medical Intensive Care Unit (MICU),0.0044085067,161
Lactate_full_mean,0.004282959,162
Lactate_full_max,0.003919598,163
Glascow coma scale motor response_last25%_std,0.0030786723,164
Lactate_full_min,0.0028123,165
ICU_Coronary Care Unit (CCU),0.0027996595,166
Glascow coma scale verbal response_last25%_std,0.002778624,167
pH_last25%_std,0.0027170945,168
Potassium_full_max,0.0026235553,169
Glascow coma scale eye opening_full_max,0.0022870696,170
Hematocrit_last25%_std,0.0015795885,171
Oxygen saturation_last25%_max,0.0014188782,172
Glascow coma scale verbal response_full_min,0.0013328625,173
Hemoglobin_last25%_std,0.0012948618,174
Hematocrit_last10%_std,0.00033428107,175
Glascow coma scale motor response_last10%_std,0.0,176
Height_full_min,0.0,177
Oxygen saturation_full_max,0.0,178
Platelets_last10%_std,0.0,179
Weight_last10%_std,0.0,180
White blood cell count_last10%_std,0.0,181
Weight_last25%_std,0.0,182
ICU_Intensive Care Unit (ICU),0.0,183
ICU_Medicine,0.0,184
ICU_Neuro Stepdown,0.0,185
ICU_PACU,0.0,186
ICU_Neurology,0.0,187
ICU_Surgery/Vascular/Intermediate,0.0,188
ICU_Surgery/Trauma,0.0,189
