Feature,Mean_Abs_SHAP,Rank
Glascow coma scale verbal response_last10%_std,0.007140272,149
Sodium_full_min,0.0070358245,150
Diastolic blood pressure_full_max,0.0065466217,151
Respiratory rate_last10%_max,0.0063347076,152
Glucose_last25%_max,0.0060932348,153
Sodium_last25%_std,0.0059815375,154
ICU_Surgical Intensive Care Unit (SICU),0.0059490823,155
Glascow coma scale motor response_full_min,0.0056683063,156
Respiratory rate_last10%_min,0.0053114677,157
Potassium_full_mean,0.004922129,158
Systolic blood pressure_last10%_std,0.004641132,159
Lactate_full_mean,0.0043836213,160
Lactate_full_max,0.00431362,161
Glascow coma scale motor response_last25%_std,0.003195739,162
Lactate_full_min,0.003110202,163
Potassium_full_max,0.0026683605,164
Glascow coma scale eye opening_full_max,0.0025300698,165
pH_last25%_std,0.0024901638,166
ICU_Trauma SICU (TSICU),0.0024801467,167
Glascow coma scale verbal response_last25%_std,0.0024121553,168
Oxygen saturation_last25%_max,0.0021486906,169
ICU_Coronary Care Unit (CCU),0.0019390222,170
Glascow coma scale verbal response_full_min,0.0016178647,171
Hematocrit_last25%_std,0.0014760165,172
ICU_Medical Intensive Care Unit (MICU),0.0012135174,173
Hemoglobin_last25%_std,0.00048913056,174
Hematocrit_last10%_std,0.00045685464,175
Glascow coma scale motor response_last10%_std,0.0,176
Height_full_min,0.0,177
Oxygen saturation_full_max,0.0,178
Platelets_last10%_std,0.0,179
Weight_last10%_std,0.0,180
White blood cell count_last10%_std,0.0,181
Weight_last25%_std,0.0,182
ICU_Intensive Care Unit (ICU),0.0,183
ICU_Medicine,0.0,184
ICU_Neuro Stepdown,0.0,185
ICU_PACU,0.0,186
ICU_Neurology,0.0,187
ICU_Surgery/Vascular/Intermediate,0.0,188
ICU_Surgery/Trauma,0.0,189
