Reference_Top10,Perturbed_Top10,Overlap_Count,Overlap_Fraction
"Glascow coma scale verbal response_last10%_min, Glascow coma scale motor response_last10%_max, Creatinine_last10%_min, Glascow coma scale motor response_last25%_min, White blood cell count_last10%_min, Respiratory rate_last25%_mean, Glascow coma scale motor response_last25%_max, ICU_Medical/Surgical Intensive Care Unit (MICU/SICU), Temperature_full_max, Weight_full_max","Glascow coma scale verbal response_last10%_min, Creatinine_last10%_min, Glascow coma scale motor response_last10%_max, Respiratory rate_last25%_mean, Glascow coma scale motor response_last25%_min, White blood cell count_last10%_min, Potassium_last10%_min, Glascow coma scale motor response_last25%_max, Heart Rate_last10%_mean, Weight_full_max",8,0.8
