Reference_Top10,Perturbed_Top10,Overlap_Count,Overlap_Fraction
"Temperature_last10%_min, Glascow coma scale verbal response_last10%_min, Glascow coma scale motor response_last10%_min, Respiratory rate_last25%_mean, Glascow coma scale verbal response_full_mean, White blood cell count_last10%_min, Diastolic blood pressure_last10%_min, Glascow coma scale motor response_full_std, Lactate_last10%_min, Glascow coma scale eye opening_last10%_min","Temperature_last10%_min, Glascow coma scale verbal response_last10%_min, Respiratory rate_last25%_mean, Glascow coma scale motor response_last10%_min, Potassium_last10%_min, Glascow coma scale verbal response_full_mean, White blood cell count_last10%_min, Diastolic blood pressure_last10%_min, Lactate_last10%_min, Heart Rate_last10%_min",8,0.8
