Feature,Mean_Abs_SHAP_Reference,Rank_Reference,Mean_Abs_SHAP_Perturbed,Rank_Perturbed,SHAP_Change,Absolute_SHAP_Change,Rank_Change
Lactate_full_max,0.004528708,159,0.005777846,156,0.0012491383,0.0012491383,-3
pH_last10%_min,0.014596537,105,0.013405067,110,-0.0011914698,0.0011914698,5
Hemoglobin_full_min,0.006847095,147,0.008024552,143,0.0011774567,0.0011774567,-4
Respiratory rate_last25%_min,0.016161319,98,0.017337726,95,0.0011764076,0.0011764076,-3
Glascow coma scale verbal response_full_min,0.0014676347,173,0.0026120546,168,0.0011444199,0.0011444199,-5
Diastolic blood pressure_full_mean,0.012226539,114,0.013357723,111,0.0011311844,0.0011311844,-3
Glascow coma scale eye opening_last10%_min,0.06763801,16,0.06874813,19,0.0011101216,0.0011101216,3
ICU_Neuro Surgical Intensive Care Unit (Neuro SICU),0.03148036,57,0.030370584,60,-0.001109777,0.001109777,3
Potassium_last10%_min,0.039740853,41,0.040843338,40,0.0011024848,0.0011024848,-1
Glascow coma scale eye opening_last10%_std,0.022216558,79,0.021122312,87,-0.0010942463,0.0010942463,8
Heart Rate_last10%_max,0.020764697,85,0.021856463,84,0.0010917652,0.0010917652,-1
Systolic blood pressure_last10%_mean,0.037248623,44,0.03617612,49,-0.0010725036,0.0010725036,5
Diastolic blood pressure_last10%_min,0.021828823,80,0.022845645,79,0.0010168217,0.0010168217,-1
Weight_full_mean,0.069183536,14,0.07019898,16,0.0010154471,0.0010154471,2
pH_full_mean,0.009759863,128,0.008746588,137,-0.0010132752,0.0010132752,9
Creatinine_full_std,0.020604527,86,0.019608786,90,-0.0009957403,0.0009957403,4
Heart Rate_last10%_std,0.009432774,131,0.010374893,125,0.0009421194,0.0009421194,-6
pH_last10%_std,0.010016795,125,0.009109045,134,-0.00090774987,0.00090774987,9
Platelets_full_max,0.036247157,48,0.037148606,46,0.0009014495,0.0009014495,-2
Glucose_last10%_std,0.021648008,81,0.022546919,81,0.0008989107,0.0008989107,0
Systolic blood pressure_last25%_min,0.04022972,40,0.04112507,38,0.0008953512,0.0008953512,-2
Creatinine_full_max,0.023255907,73,0.022378,82,-0.0008779075,0.0008779075,9
Lactate_last25%_std,0.009407524,132,0.010265254,126,0.0008577304,0.0008577304,-6
Sodium_full_mean,0.013837441,108,0.0129879275,113,-0.00084951334,0.00084951334,5
Heart Rate_last25%_max,0.026204579,64,0.02702482,64,0.00082024187,0.00082024187,0
Oxygen saturation_last10%_max,0.034050398,52,0.0348652,50,0.00081480294,0.00081480294,-2
Mean blood pressure_last10%_min,0.013918709,107,0.013111325,112,-0.000807384,0.000807384,5
Respiratory rate_last10%_max,0.00701685,146,0.0062511084,152,-0.0007657418,0.0007657418,6
Sodium_last10%_std,0.015410658,103,0.014651679,103,-0.00075897854,0.00075897854,0
Mean blood pressure_last10%_max,0.0132089015,112,0.012468182,119,-0.00074071996,0.00074071996,7
Prothrombin time_full_max,0.02520163,67,0.025936343,67,0.0007347129,0.0007347129,0
Diastolic blood pressure_full_max,0.015419136,102,0.014716496,102,-0.00070264004,0.00070264004,0
Potassium_last25%_min,0.011861703,117,0.012563168,116,0.0007014647,0.0007014647,-1
Diastolic blood pressure_full_min,0.026472896,63,0.025781546,68,-0.00069135055,0.00069135055,5
ICU_Coronary Care Unit (CCU),0.0016378254,171,0.00094734516,174,-0.0006904802,0.0006904802,3
Prothrombin time_full_std,0.009858807,127,0.010549285,124,0.00069047883,0.00069047883,-3
Lactate_full_std,0.010980067,122,0.011650981,121,0.00067091454,0.00067091454,-1
Sodium_full_min,0.0066548325,148,0.0060162786,153,-0.0006385539,0.0006385539,5
Sodium_full_max,0.042570893,35,0.043183442,33,0.0006125495,0.0006125495,-2
Diastolic blood pressure_last10%_mean,0.05297743,26,0.05239042,27,-0.0005870126,0.0005870126,1
Platelets_full_std,0.013435838,109,0.012863713,114,-0.0005721245,0.0005721245,5
Sodium_full_std,0.013429991,110,0.013988469,105,0.0005584778,0.0005584778,-5
Fraction inspired oxygen_full_mean,0.015520326,101,0.016065318,98,0.0005449923,0.0005449923,-3
Heart Rate_full_mean,0.02876155,60,0.029304706,61,0.0005431548,0.0005431548,1
pH_full_min,0.016121734,99,0.015586373,99,-0.00053536054,0.00053536054,0
Systolic blood pressure_last25%_max,0.008607285,138,0.008099477,142,-0.0005078083,0.0005078083,4
Glucose_last25%_mean,0.008098954,142,0.0076044807,146,-0.0004944736,0.0004944736,4
Potassium_full_mean,0.0058465684,153,0.0063300645,150,0.00048349611,0.00048349611,-3
Bilirubin_full_min,0.03899343,43,0.039447077,41,0.00045364723,0.00045364723,-2
Platelets_last10%_min,0.022654502,77,0.023064025,77,0.00040952303,0.00040952303,0
Respiratory rate_full_max,0.03307698,53,0.032689318,53,-0.00038766116,0.00038766116,0
Platelets_full_min,0.0075176912,145,0.007893043,145,0.0003753514,0.0003753514,0
Potassium_full_max,0.0032114529,164,0.003585318,163,0.00037386524,0.00037386524,-1
Glascow coma scale motor response_last25%_max,0.08802131,10,0.08765183,9,-0.00036948174,0.00036948174,-1
Diastolic blood pressure_last10%_max,0.011221586,120,0.010856789,123,-0.0003647972,0.0003647972,3
Glascow coma scale verbal response_last10%_std,0.008240402,140,0.0086036865,138,0.00036328472,0.00036328472,-2
Diastolic blood pressure_last25%_min,0.004495189,160,0.004849623,159,0.0003544339,0.0003544339,-1
Mean blood pressure_last25%_min,0.008711361,136,0.0090387,135,0.00032733846,0.00032733846,-1
Fraction inspired oxygen_last25%_max,0.021605983,82,0.021288617,86,-0.0003173668,0.0003173668,4
Glascow coma scale motor response_full_min,0.007584481,144,0.007282275,147,-0.00030220626,0.00030220626,3
Mean blood pressure_full_min,0.011960317,116,0.011670009,120,-0.00029030815,0.00029030815,4
Prothrombin time_full_mean,0.009539299,130,0.009824625,129,0.0002853265,0.0002853265,-1
Lactate_full_mean,0.0031971901,165,0.003475651,164,0.0002784608,0.0002784608,-1
pH_full_std,0.005054138,158,0.004786003,160,-0.00026813522,0.00026813522,2
Glascow coma scale eye opening_full_min,0.008692587,137,0.008932572,136,0.00023998506,0.00023998506,-1
Fraction inspired oxygen_last10%_min,0.032308877,56,0.032073773,58,-0.00023510307,0.00023510307,2
pH_last25%_std,0.0019793448,170,0.0017577335,172,-0.00022161123,0.00022161123,2
Oxygen saturation_last25%_max,0.0016139341,172,0.0018321571,171,0.00021822308,0.00021822308,-1
Glucose_last10%_mean,0.008110444,141,0.008327372,140,0.00021692831,0.00021692831,-1
pH_last25%_min,0.009367199,134,0.0091506075,133,-0.00021659117,0.00021659117,-1
Glucose_full_max,0.01024465,123,0.010034664,127,-0.00020998623,0.00020998623,4
Glucose_last10%_min,0.037066896,46,0.03727353,45,0.0002066344,0.0002066344,-1
Glascow coma scale eye opening_last25%_min,0.0123024015,113,0.012500139,117,0.00019773748,0.00019773748,4
Platelets_full_mean,0.02774183,61,0.02754957,62,-0.00019226037,0.00019226037,1
Lactate_full_min,0.0039116577,161,0.0037222297,162,-0.00018942798,0.00018942798,1
Glucose_last25%_max,0.0065727523,149,0.006386354,149,-0.00018639816,0.00018639816,0
Hematocrit_last25%_std,0.0020418356,169,0.0018613965,170,-0.00018043909,0.00018043909,1
Systolic blood pressure_full_max,0.0057304003,155,0.0059065553,154,0.00017615501,0.00017615501,-1
Weight_full_min,0.032790568,54,0.032620877,54,-0.0001696907,0.0001696907,0
Potassium_full_min,0.008371317,139,0.008540686,139,0.00016936939,0.00016936939,0
Fraction inspired oxygen_full_min,0.020119367,88,0.02027988,89,0.00016051345,0.00016051345,1
Glascow coma scale motor response_last25%_min,0.12299108,6,0.1228329,6,-0.00015817583,0.00015817583,0
Respiratory rate_last10%_min,0.0063312,150,0.006488382,148,0.0001571821,0.0001571821,-2
ICU_Trauma SICU (TSICU),0.002851828,167,0.0027038732,167,-0.0001479548,0.0001479548,0
White blood cell count_full_max,0.0055118417,157,0.005654152,157,0.00014231028,0.00014231028,0
Glascow coma scale eye opening_full_mean,0.032465283,55,0.032575298,56,0.00011001527,0.00011001527,1
Glascow coma scale eye opening_full_max,0.00097106525,174,0.0010624483,173,9.1383e-05,9.1383e-05,-1
ICU_Surgical Intensive Care Unit (SICU),0.005552073,156,0.0056402986,158,8.8225584e-05,8.8225584e-05,2
Glascow coma scale motor response_last25%_std,0.0031142537,166,0.003201408,166,8.715433e-05,8.715433e-05,0
Systolic blood pressure_last10%_std,0.0038984222,162,0.0039758966,161,7.74744e-05,7.74744e-05,-1
Hematocrit_last10%_std,0.00027446027,175,0.00033906926,175,6.460899e-05,6.460899e-05,0
Systolic blood pressure_last25%_std,0.009585413,129,0.009647469,130,6.2055886e-05,6.2055886e-05,1
Glucose_full_mean,0.020400358,87,0.02033877,88,-6.158836e-05,6.158836e-05,1
ICU_Medical Intensive Care Unit (MICU),0.0033222558,163,0.0032618458,165,-6.0410006e-05,6.0410006e-05,2
Temperature_last10%_min,0.022253849,78,0.02231368,83,5.9831887e-05,5.9831887e-05,5
Sodium_last25%_std,0.0062658996,151,0.006325684,151,5.978439e-05,5.978439e-05,0
Systolic blood pressure_last10%_max,0.0093910545,133,0.00943931,131,4.8255548e-05,4.8255548e-05,-2
Glascow coma scale verbal response_last25%_std,0.0023888482,168,0.0023448053,169,-4.4042943e-05,4.4042943e-05,1
Potassium_full_std,0.009243658,135,0.009207954,132,-3.5704114e-05,3.5704114e-05,-3
Glascow coma scale verbal response_full_mean,0.025215989,66,0.025182718,70,-3.3270568e-05,3.3270568e-05,4
