Feature,Mean_Abs_SHAP_Reference,Rank_Reference,Mean_Abs_SHAP_Perturbed,Rank_Perturbed,SHAP_Change,Absolute_SHAP_Change,Rank_Change
Glascow coma scale eye opening_last10%_min,0.075791806,11,0.0749007,14,-0.00089110434,0.00089110434,3
Lactate_last25%_std,0.007774427,144,0.008656346,140,0.0008819192,0.0008819192,-4
Fraction inspired oxygen_last25%_min,0.050556656,32,0.04967855,34,-0.0008781068,0.0008781068,2
Systolic blood pressure_last25%_mean,0.020572275,85,0.021434465,84,0.0008621905,0.0008621905,-1
Hemoglobin_full_min,0.009058872,139,0.009910035,136,0.0008511627,0.0008511627,-3
Glucose_full_max,0.0146498205,107,0.013832299,110,-0.0008175215,0.0008175215,3
Creatinine_full_mean,0.016721006,101,0.015925625,101,-0.00079538114,0.00079538114,0
Sodium_full_std,0.010771611,128,0.01152304,122,0.00075142924,0.00075142924,-6
Respiratory rate_full_min,0.028798807,66,0.029548168,67,0.00074936077,0.00074936077,1
Lactate_last25%_max,0.019869504,90,0.020599721,87,0.0007302165,0.0007302165,-3
pH_last10%_min,0.014000806,110,0.013271713,113,-0.0007290933,0.0007290933,3
pH_last25%_min,0.010737767,129,0.010027809,135,-0.0007099584,0.0007099584,6
Glascow coma scale eye opening_last25%_min,0.0135591,113,0.014261259,108,0.00070215855,0.00070215855,-5
Fraction inspired oxygen_last25%_max,0.017979007,96,0.017289033,97,-0.00068997405,0.00068997405,1
Lactate_last25%_min,0.03011599,64,0.029426482,68,-0.0006895084,0.0006895084,4
Diastolic blood pressure_last10%_max,0.019635443,91,0.018969135,90,-0.0006663073,0.0006663073,-1
Potassium_last25%_min,0.011279928,121,0.011944494,119,0.00066456664,0.00066456664,-2
Creatinine_full_max,0.012969761,114,0.012310375,116,-0.0006593857,0.0006593857,2
Oxygen saturation_last10%_max,0.030323768,63,0.02966514,66,-0.0006586276,0.0006586276,3
Glucose_last10%_std,0.014584123,108,0.015242714,105,0.0006585913,0.0006585913,-3
White blood cell count_full_max,0.0062869294,150,0.0056515206,153,-0.0006354088,0.0006354088,3
