Feature,MeanAbsSHAP
Diastolic blood pressure_last25%_max,0.00019620586446771632
Oxygen saturation_last25%_max,0.0001448202104373986
Glucose_last25%_mean,9.945413353546448e-05
Sodium_last10%_std,9.80727168330498e-05
Glucose_last10%_min,9.609509684563009e-05
Mean blood pressure_full_min,8.679785291755593e-05
Glucose_full_mean,6.691659850706903e-05
Oxygen saturation_last10%_max,2.7321917187689138e-05
pH_last25%_std,1.104180455494424e-05
pH_last10%_std,3.1256609745012462e-06
ICU_Intensive Care Unit (ICU),3.094687659684224e-06
pH_full_min,2.8953285288974545e-06
Respiratory rate_full_max,1.6583616818965533e-06
ICU_Surgery/Vascular/Intermediate,1.0907619921712762e-06
ICU_Medicine,0.0
ICU_Neurology,0.0
ICU_PACU,0.0
ICU_Surgery/Trauma,0.0
