epoch;loss;seq_loss;single_loss;train_acc;train_auprc;train_auroc;train_minpse;train_prec0;train_prec1;train_rec0;train_rec1;val_acc;val_auprc;val_auroc;val_loss;val_minpse;val_prec0;val_prec1;val_rec0;val_rec1;val_seq_loss;val_single_loss
23;0.2770267426967621;0.28309813141822815;0.270950049161911;0.89454585;0.6365915499930657;0.904017751330908;0.5945676551208572;0.90343535;0.7553672;0.98299897;0.3331672;0.90201;0.6209156965567727;0.8958019037356323;0.24897603690624237;0.5675;0.90819025;0.78205127;0.98778737;0.305;0.25326406955718994;0.2446877807378769
7;0.29378634691238403;0.29990318417549133;0.28760430216789246;0.8907469;0.5995293368007638;0.8895346817256731;0.567655120857214;0.8992535;0.74444443;0.9837449;0.3005233;0.8994975;0.6134776285898236;0.8908297413793104;0.25377872586250305;0.5785536159600998;0.9044649;0.78985506;0.9895833;0.2725;0.2591578960418701;0.24839964509010315
24;0.2774478793144226;0.2830885648727417;0.2721865773200989;0.8952581;0.6383747842917713;0.9044951643622164;0.5964125560538116;0.9030724;0.7690518;0.98441243;0.32942936;0.9004397;0.6214115825791204;0.8950341235632183;0.24755941331386566;0.5660847880299252;0.90562314;0.7902098;0.98922414;0.2825;0.25124940276145935;0.24386915564537048
8;0.2897065281867981;0.29626673460006714;0.2830564081668854;0.8939692;0.6015101110446892;0.8915789526827085;0.5705765407554672;0.9070505;0.7177221;0.97742355;0.364316;0.9054648;0.6191516560492232;0.8937984913793104;0.2478691190481186;0.57356608478803;0.9139713;0.7675676;0.9845546;0.355;0.2524486482143402;0.24328921735286713
25;0.2787307798862457;0.2852221429347992;0.27225902676582336;0.89780205;0.6408613816805783;0.9046589494661023;0.5975579367057064;0.9116439;0.7266546;0.97632414;0.3994518;0.9038945;0.6224648554392052;0.8951697198275863;0.24414503574371338;0.5725;0.91438127;0.742268;0.9820402;0.36;0.24746550619602203;0.24082452058792114
9;0.2871977686882019;0.2934495806694031;0.2808573842048645;0.894071;0.6021251273213291;0.8911840632749799;0.5703962123099925;0.9061137;0.7258883;0.97879773;0.3563419;0.9035804;0.6162036073796694;0.89277658045977;0.25028833746910095;0.585;0.9110521;0.7719298;0.98599136;0.33;0.2562720477581024;0.2443045973777771
26;0.27505964040756226;0.2803342938423157;0.2697364389896393;0.89668274;0.6389788585277053;0.9037461703858002;0.5938200847246449;0.90743905;0.74605596;0.98040754;0.36531273;0.9045226;0.6361699833718464;0.8973684446839081;0.2430707812309265;0.583743842364532;0.9116866;0.7790698;0.9863506;0.335;0.2474088966846466;0.23873265087604523
10;0.28692761063575745;0.29270103573799133;0.2814643979072571;0.89278203;0.607228576744724;0.893952183183522;0.5741340642910541;0.9028751;0.73719376;0.98146766;0.32992774;0.90201;0.6097864618935104;0.8931573275862068;0.2523336410522461;0.5675;0.90846;0.778481;0.9874282;0.3075;0.25685539841651917;0.24781225621700287
27;0.2776305675506592;0.2839563488960266;0.27120253443717957;0.8963435;0.6438157123725156;0.9053699079233217;0.5974090682610862;0.90493226;0.7648035;0.983313;0.34438077;0.9013819;0.6302216877100075;0.8977128232758621;0.2438785582780838;0.5875;0.90786;0.775641;0.9874282;0.3025;0.24826151132583618;0.23949557542800903
11;0.28433799743652344;0.29003167152404785;0.27853938937187195;0.8946815;0.6074192385067818;0.8943353366156169;0.5724601593625498;0.9115872;0.69619703;0.9723978;0.4014453;0.9026382;0.6100284465977758;0.8949847341954023;0.2483319640159607;0.555;0.9151007;0.7205882;0.97952586;0.3675;0.2533958852291107;0.24326804280281067
