Reference_Top10,Perturbed_Top10,Overlap_Count,Overlap_Fraction
"Temperature, Fraction inspired oxygen, Creatinine, Glascow coma scale verbal response->Oriented, mask->Fraction inspired oxygen, Heart Rate, White blood cell count, Lactate, Systolic blood pressure, Diastolic blood pressure","Creatinine, Potassium, Temperature, Fraction inspired oxygen, Lactate, Heart Rate, Systolic blood pressure, Glascow coma scale verbal response->Oriented, Diastolic blood pressure, mask->Fraction inspired oxygen",9,0.9
