Reference_Top10,Perturbed_Top10,Overlap_Count,Overlap_Fraction
"Fraction inspired oxygen, Temperature, White blood cell count, Glascow coma scale verbal response->Oriented, mask->Fraction inspired oxygen, Lactate, Creatinine, Heart Rate, Diastolic blood pressure, Glascow coma scale verbal response->No Response-ETT","Potassium, Temperature, Fraction inspired oxygen, Lactate, Creatinine, White blood cell count, Glascow coma scale verbal response->Oriented, mask->Fraction inspired oxygen, Heart Rate, Diastolic blood pressure",9,0.9
