Reference_Top10,Perturbed_Top10,Overlap_Count,Overlap_Fraction
"Glascow coma scale motor response->No response, mask->Glucose, Glascow coma scale verbal response->Oriented, Glascow coma scale motor response->Obeys Commands, Creatinine, mask->Hematocrit, mask->Fraction inspired oxygen, Lactate, Glascow coma scale eye opening->4 Spontaneously, mask->Prothrombin time","Glascow coma scale verbal response->Oriented, Glascow coma scale motor response->No response, mask->Glucose, Temperature, Glascow coma scale motor response->Obeys Commands, Creatinine, Lactate, mask->Hematocrit, mask->Fraction inspired oxygen, mask->Prothrombin time",9,0.9
