Reference_Top10,Perturbed_Top10,Overlap_Count,Overlap_Fraction
"Glascow coma scale motor response_last10%_min, Glascow coma scale verbal response_last10%_min, Glascow coma scale motor response_last10%_max, Glascow coma scale motor response_last25%_min, Glascow coma scale motor response_last25%_max, Creatinine_last10%_min, Glascow coma scale eye opening_last10%_min, Glascow coma scale eye opening_last25%_max, Glascow coma scale eye opening_last10%_max, Creatinine_full_mean","Glascow coma scale verbal response_last10%_min, Glascow coma scale motor response_last10%_min, Glascow coma scale motor response_last10%_max, Glascow coma scale motor response_last25%_min, Glascow coma scale motor response_last25%_max, Creatinine_last10%_min, Respiratory rate_last25%_mean, Glascow coma scale eye opening_last10%_min, Creatinine_full_mean, Systolic blood pressure_last25%_mean",8,0.8
