Feature,MeanAbsSHAP
Heart Rate_last10%_max,0.0007311296068443424
Respiratory rate_last10%_max,0.0007284648779700121
pH_last10%_std,0.0007244680551921903
Weight_full_max,0.0007111083005237781
Hemoglobin_last25%_std,0.0007109797173231849
Glucose_full_max,0.0006985864048302021
Glascow coma scale eye opening_last25%_max,0.0006984073129014632
Weight_full_mean,0.0006953584306370939
Diastolic blood pressure_last25%_mean,0.0006869767818239836
Glascow coma scale eye opening_full_mean,0.0006837199516145036
Fraction inspired oxygen_last10%_min,0.0006818698137596024
Hematocrit_full_mean,0.0006793393992713884
Temperature_full_max,0.000669802731240977
Glucose_last10%_mean,0.0006688091195740145
pH_last25%_std,0.0006683909183942682
pH_full_mean,0.000660161528575337
Weight_last10%_std,0.0006570489569296706
pH_last10%_mean,0.0006481926842964312
Platelets_last10%_std,0.0006461559136502382
Fraction inspired oxygen_full_min,0.000642971984899347
Heart Rate_last10%_min,0.0006427600483230686
Glucose_full_mean,0.0006401616678969981
Temperature_last25%_max,0.0006352866682765376
Glascow coma scale verbal response_full_min,0.0006343391911760005
Glascow coma scale motor response_full_mean,0.0006321560474462477
Hematocrit_last25%_std,0.0006279064300566435
Glucose_last25%_std,0.0006183844268544692
Respiratory rate_full_max,0.0006126257338279642
Height_full_min,0.0006122604643184647
Potassium_full_std,0.0006086366245717569
Weight_last25%_std,0.0006040764602675714
pH_last10%_max,0.0006032240767884801
pH_last25%_min,0.0006031967979515356
Oxygen saturation_last10%_max,0.0005919405111112956
Respiratory rate_last10%_min,0.0005894487024367327
ICU_Medical Intensive Care Unit (MICU),0.0005752649796350914
Respiratory rate_full_min,0.0005681313500340455
Heart Rate_full_max,0.0005676782973397554
Temperature_last10%_max,0.0005595738447814922
Mean blood pressure_full_min,0.0005586913269731826
Respiratory rate_last25%_max,0.0005421152159302613
Systolic blood pressure_last10%_std,0.0005383574471746169
Hematocrit_full_max,0.0005353422685708662
pH_full_max,0.0005269020526199194
Glascow coma scale verbal response_full_max,0.000522966573606076
Sodium_last10%_std,0.000511640326141904
Glucose_last10%_std,0.0005029533046207442
pH_full_std,0.0004846932970956131
ICU_Neuro Stepdown,0.00045012804118935217
Glucose_last10%_max,0.00035157525087350087
ICU_Medicine,0.0
ICU_Intensive Care Unit (ICU),0.0
ICU_PACU,0.0
ICU_Neurology,0.0
ICU_Surgery/Vascular/Intermediate,0.0
ICU_Surgery/Trauma,0.0
