Feature,Mean_Abs_SHAP_Reference,Rank_Reference,Mean_Abs_SHAP_Perturbed,Rank_Perturbed,SHAP_Change,Absolute_SHAP_Change,Rank_Change
Respiratory rate_last25%_min,0.013125414,116,0.014784492,109,0.0016590776,0.0016590776,-7
Glascow coma scale eye opening_last10%_min,0.06820694,16,0.06986596,17,0.0016590133,0.0016590133,1
Sodium_last25%_std,0.005415981,156,0.007069713,150,0.0016537318,0.0016537318,-6
Temperature_last25%_max,0.023024088,79,0.02142,86,-0.0016040877,0.0016040877,7
Heart Rate_last10%_max,0.0232134,78,0.021637429,85,-0.001575971,0.001575971,7
Potassium_last10%_min,0.050359685,32,0.04879214,35,-0.0015675463,0.0015675463,3
Oxygen saturation_full_min,0.05222374,31,0.05070246,33,-0.0015212782,0.0015212782,2
Diastolic blood pressure_last25%_min,0.0083680665,143,0.00687804,152,-0.0014900267,0.0014900267,9
Prothrombin time_full_min,0.055335425,27,0.05387566,28,-0.0014597662,0.0014597662,1
Creatinine_full_max,0.01595324,101,0.017390914,98,0.0014376733,0.0014376733,-3
Respiratory rate_full_min,0.03085226,64,0.029434722,65,-0.0014175382,0.0014175382,1
Diastolic blood pressure_last10%_min,0.027532538,67,0.026128197,72,-0.0014043413,0.0014043413,5
Respiratory rate_last25%_max,0.012233374,118,0.010852754,125,-0.0013806196,0.0013806196,7
ICU_Neuro Surgical Intensive Care Unit (Neuro SICU),0.04246458,45,0.041084155,43,-0.001380425,0.001380425,-2
White blood cell count_last10%_min,0.121797025,6,0.12045997,6,-0.0013370588,0.0013370588,0
Lactate_full_std,0.0076502743,145,0.008949972,140,0.0012996974,0.0012996974,-5
Bilirubin_full_std,0.06402676,22,0.065319344,19,0.0012925863,0.0012925863,-3
Glascow coma scale verbal response_full_max,0.021769812,87,0.023024645,81,0.0012548324,0.0012548324,-6
pH_full_std,0.009626461,137,0.008393681,143,-0.0012327805,0.0012327805,6
Heart Rate_full_max,0.029059183,66,0.030241683,64,0.0011825003,0.0011825003,-2
pH_last10%_mean,0.022336174,84,0.02350703,77,0.0011708569,0.0011708569,-7
Glucose_last25%_std,0.06581126,18,0.064661376,20,-0.0011498854,0.0011498854,2
Hemoglobin_full_mean,0.026403554,71,0.027550628,67,0.0011470746,0.0011470746,-4
Hematocrit_full_mean,0.01471092,109,0.015829852,103,0.0011189319,0.0011189319,-6
Heart Rate_last25%_mean,0.054115392,29,0.05307082,29,-0.0010445714,0.0010445714,0
Mean blood pressure_last10%_min,0.0119849425,119,0.012992515,115,0.0010075727,0.0010075727,-4
ICU_Medical/Surgical Intensive Care Unit (MICU/SICU),0.03240203,58,0.031403143,59,-0.0009988882,0.0009988882,1
Prothrombin time_full_max,0.027111296,68,0.026131263,71,-0.0009800326,0.0009800326,3
Heart Rate_full_min,0.024665734,74,0.025638761,73,0.0009730272,0.0009730272,-1
Systolic blood pressure_last25%_std,0.009985765,133,0.010957203,124,0.00097143743,0.00097143743,-9
Oxygen saturation_last25%_min,0.064240254,21,0.06332996,23,-0.00091029704,0.00091029704,2
Weight_full_mean,0.06302772,23,0.06390578,22,0.0008780658,0.0008780658,-1
Heart Rate_last25%_min,0.023020437,80,0.02214914,84,-0.000871297,0.000871297,4
Diastolic blood pressure_full_min,0.026113218,72,0.025250841,74,-0.00086237676,0.00086237676,2
Heart Rate_last25%_max,0.03180725,61,0.0309583,63,-0.0008489508,0.0008489508,2
Creatinine_full_std,0.026913084,69,0.027742537,66,0.00082945265,0.00082945265,-3
Lactate_full_max,0.0038352294,163,0.004609676,159,0.00077444664,0.00077444664,-4
Lactate_full_min,0.0027385314,168,0.0035101026,164,0.0007715712,0.0007715712,-4
Systolic blood pressure_last25%_max,0.010543397,128,0.009775894,134,-0.00076750293,0.00076750293,6
Glascow coma scale eye opening_last25%_std,0.015327459,105,0.016089568,102,0.0007621087,0.0007621087,-3
Mean blood pressure_last25%_min,0.009643187,136,0.008901212,141,-0.00074197445,0.00074197445,5
Bilirubin_full_min,0.045191243,41,0.04446511,41,-0.0007261336,0.0007261336,0
ICU_Coronary Care Unit (CCU),0.0031161534,164,0.002418052,170,-0.0006981015,0.0006981015,6
Hemoglobin_full_min,0.008624657,140,0.009299649,136,0.00067499187,0.00067499187,-4
Potassium_full_std,0.009930993,134,0.0092568975,138,-0.00067409594,0.00067409594,4
ICU_Trauma SICU (TSICU),0.004995145,158,0.005668258,156,0.0006731129,0.0006731129,-2
pH_last25%_min,0.009418385,138,0.008751179,142,-0.000667206,0.000667206,4
Fraction inspired oxygen_full_mean,0.016436525,98,0.015777014,104,-0.0006595105,0.0006595105,6
Glascow coma scale eye opening_last25%_min,0.013510658,113,0.012900886,117,-0.0006097723,0.0006097723,4
Systolic blood pressure_last25%_mean,0.02386229,76,0.024460517,75,0.0005982276,0.0005982276,-1
Sodium_last10%_min,0.013427462,114,0.014025537,111,0.00059807487,0.00059807487,-3
Heart Rate_last25%_std,0.019209165,93,0.018612118,93,-0.0005970467,0.0005970467,0
Sodium_full_std,0.01154898,122,0.012116527,118,0.00056754705,0.00056754705,-4
Lactate_full_mean,0.004328267,162,0.0037692727,163,-0.0005589945,0.0005589945,1
Respiratory rate_last10%_mean,0.02254838,82,0.023103936,80,0.00055555627,0.00055555627,-2
White blood cell count_full_std,0.02330491,77,0.02278374,83,-0.00052117,0.00052117,6
pH_last10%_min,0.015761338,102,0.01626172,101,0.000500381,0.000500381,-1
Sodium_full_min,0.0064831735,151,0.006967124,151,0.0004839506,0.0004839506,0
pH_full_mean,0.008435289,142,0.007958685,145,-0.00047660433,0.00047660433,3
Platelets_full_std,0.01029463,131,0.010760843,128,0.00046621263,0.00046621263,-3
ICU_Medical Intensive Care Unit (MICU),0.004353629,161,0.003906204,162,-0.00044742506,0.00044742506,1
Fraction inspired oxygen_full_min,0.021720706,88,0.021288976,87,-0.00043172948,0.00043172948,-1
Mean blood pressure_full_min,0.0108798435,125,0.011309462,123,0.00042961817,0.00042961817,-2
Prothrombin time_full_mean,0.010511027,129,0.010083648,131,-0.00042737834,0.00042737834,2
Diastolic blood pressure_full_max,0.0075944806,147,0.007995026,144,0.00040054554,0.00040054554,-3
Oxygen saturation_last10%_min,0.059584625,26,0.05997237,26,0.00038774312,0.00038774312,0
Hematocrit_full_min,0.009696313,135,0.010070366,132,0.00037405267,0.00037405267,-3
pH_full_max,0.01167502,121,0.012021276,119,0.00034625642,0.00034625642,-2
Hemoglobin_last25%_std,0.001275201,174,0.0016050214,172,0.00032982044,0.00032982044,-2
Potassium_last25%_min,0.01330935,115,0.01297971,116,-0.0003296407,0.0003296407,1
Glascow coma scale motor response_last25%_std,0.002971303,165,0.003297616,165,0.00032631308,0.00032631308,0
