Reference_Top10,Perturbed_Top10,Overlap_Count,Overlap_Fraction
"Glascow coma scale verbal response_last10%_min, Glascow coma scale motor response_last10%_min, Glascow coma scale verbal response_full_mean, Respiratory rate_last25%_mean, Diastolic blood pressure_last10%_min, Glascow coma scale motor response_full_std, Lactate_last10%_min, Heart Rate_last10%_min, Heart Rate_last10%_max, White blood cell count_last10%_min","Glascow coma scale verbal response_last10%_min, Glascow coma scale motor response_last10%_min, Diastolic blood pressure_last10%_min, Glascow coma scale verbal response_full_mean, Respiratory rate_last25%_mean, Glascow coma scale motor response_full_std, Lactate_last10%_min, Diastolic blood pressure_last25%_min, Heart Rate_last10%_min, Heart Rate_last10%_max",9,0.9
