Reference_Top10,Perturbed_Top10,Overlap_Count,Overlap_Fraction
"Fraction inspired oxygen, Glascow coma scale motor response->Obeys Commands, Creatinine, Glascow coma scale verbal response->Oriented, White blood cell count, Potassium, Diastolic blood pressure, Glascow coma scale verbal response->No Response-ETT, Lactate, mask->pH","Fraction inspired oxygen, Glascow coma scale motor response->Obeys Commands, Creatinine, White blood cell count, Glascow coma scale verbal response->Oriented, Systolic blood pressure, Prothrombin time, Diastolic blood pressure, Potassium, mask->pH",8,0.8
