Model,AUROC_drop,AUPRC_drop,Brier_drop,ECE_drop,MCE_drop,Shift
XGBoost,-0.002843877158253627,-0.0006561227865916619,-0.0001183645975779829,-0.0012319683168210069,-0.0017767138965527063,0.005039682662770197
LogisticRegression,-0.0017716237765313947,-1.6979536325179012e-05,-0.00018305701432576316,-0.0016925358298955674,0.00035974326609500284,0.005438193547184131
Random Forest,-0.008168485831592132,-0.012016509987022972,0.001384341187316604,-0.0015153495511070966,0.007368652298976486,0.010391475745434923
MLP,-0.0013781205322774825,-0.0015332781665929884,-8.080983534212993e-05,0.000604185658939646,-0.03704134915203211,0.0030937687639096263
