epoch;loss;train_acc;train_auprc;train_auroc;train_minpse;train_prec0;train_prec1;train_rec0;train_rec1;val_acc;val_auprc;val_auroc;val_loss;val_minpse;val_prec0;val_prec1;val_rec0;val_rec1
42;0.2535816431045532;0.90573907;0.6903921986889674;0.9188100656063052;0.6310679611650486;0.9245248;0.72371286;0.97008127;0.4973835;0.90420854;0.6265927034290106;0.8951984554597702;0.23999513685703278;0.5806451612903226;0.9249229;0.67790264;0.9691092;0.4525
43;0.2525116801261902;0.90519637;0.6886474324837003;0.9199842746732156;0.6306351183063512;0.91809267;0.75739646;0.97746277;0.44654873;0.90420854;0.6108909967934181;0.8922054597701149;0.24327601492404938;0.5760598503740648;0.91748065;0.7209302;0.9784483;0.3875
44;0.2516212463378906;0.90295774;0.6833277066274915;0.9185813143680229;0.6202342387241465;0.92153937;0.716054;0.9702776;0.47570395;0.90169597;0.6136346851467401;0.8906618175287355;0.24334067106246948;0.575;0.9200952;0.67901236;0.9719828;0.4125
45;0.2527158558368683;0.90434843;0.6965016213836044;0.9219340414296279;0.6324445551956143;0.9162042;0.7624285;0.97879773;0.4318465;0.90295225;0.6154483337957384;0.8901221264367817;0.24265927076339722;0.5785536159600998;0.917088;0.7096774;0.9773707;0.385
46;0.2511002719402313;0.90329695;0.692255509769188;0.9204733405156786;0.6274607525541989;0.91546655;0.7568523;0.9784051;0.4266135;0.9032663;0.6044593959558681;0.8896821120689655;0.2462707757949829;0.58;0.9157152;0.723301;0.97952586;0.3725
47;0.2510372996330261;0.90492505;0.7050822582220969;0.9233870912114841;0.6297310756972112;0.912379;0.8025;0.98449093;0.39995018;0.9004397;0.6146181610504933;0.8905854885057471;0.24522116780281067;0.5725;0.91102964;0.72677594;0.9820402;0.3325
48;0.2510705888271332;0.9055356;0.6915523522195752;0.9199050629527225;0.6264940239043825;0.9228618;0.7308271;0.9718874;0.4844256;0.9013819;0.6060914131619958;0.8887787356321838;0.24808165431022644;0.5555555555555556;0.9194973;0.6791667;0.97234195;0.4075
49;0.25230684876441956;0.9039075;0.6992445205474059;0.9213795496021181;0.6336239103362391;0.91180325;0.7952953;0.98394126;0.39596313;0.89981157;0.6071499694544812;0.8888739224137931;0.24685148894786835;0.5610972568578554;0.9104229;0.7237569;0.9820402;0.3275
50;0.2511250376701355;0.9047894;0.6823573166841606;0.9155351951733843;0.6179915275355096;0.92113286;0.73408383;0.97310454;0.47121853;0.9007538;0.6076879154419422;0.8913200431034483;0.24762967228889465;0.5738916256157636;0.9180217;0.6810345;0.97341955;0.395
51;0.2519654333591461;0.9050946;0.6913759305379654;0.9190630519522535;0.6265570503238664;0.92175466;0.7332054;0.9727119;0.47595316;0.9013819;0.5961274196911676;0.8900089798850574;0.24808041751384735;0.5675;0.9175118;0.6902655;0.9748563;0.39
52;0.2520633041858673;0.905366;0.6914660680427331;0.9214760008299618;0.6264639920259157;0.9225323;0.7311909;0.9720837;0.4819337;0.8994975;0.6059963862731875;0.8908324353448276;0.24602840840816498;0.565;0.9176271;0.67094016;0.97234195;0.3925
53;0.24977661669254303;0.90512854;0.6934608855804142;0.9205713376244313;0.627211562422128;0.920506;0.74088746;0.9743217;0.46598554;0.9054648;0.6164083747851036;0.8941307471264368;0.24132710695266724;0.5763546798029556;0.92099017;0.7106383;0.97557473;0.4175
54;0.2510581612586975;0.90570515;0.7009606094572922;0.9213506866357823;0.6289558933466235;0.93041694;0.69728;0.9628568;0.5429853;0.90201;0.6105120429894068;0.892383261494253;0.24461597204208374;0.5810473815461347;0.92738587;0.65068495;0.9633621;0.475
55;0.24983972311019897;0.9071976;0.7035436123185426;0.9232603045168185;0.631696984799402;0.92350686;0.74158156;0.9731831;0.48841265;0.9038945;0.6070318908948735;0.8946704382183909;0.2414686530828476;0.5816831683168316;0.92057025;0.697479;0.9741379;0.415
56;0.250243216753006;0.90658706;0.7026029367025615;0.9226366540867509;0.6354348367804635;0.91473436;0.80019075;0.98354864;0.41814104;0.90295225;0.6084945344129685;0.8877514367816093;0.248183473944664;0.575;0.9129129;0.7433155;0.98275864;0.3475
57;0.24912036955356598;0.9046876;0.7042577490853406;0.9228163431742905;0.6394218788935958;0.9108613;0.8154169;0.9861793;0.38749066;0.90295225;0.592147061925866;0.8847647270114942;0.25589442253112793;0.5475;0.9107202;0.76608187;0.9856322;0.3275
58;0.24977171421051025;0.9069263;0.7081775052959222;0.9251634404604996;0.6410064773293472;0.91649866;0.78827804;0.9817032;0.43234488;0.90106785;0.6068768917923357;0.8890777658045979;0.24684087932109833;0.5775;0.9127382;0.7202073;0.98060346;0.3475
59;0.25126445293426514;0.9066888;0.707584405478382;0.9252412873051272;0.6386743084973835;0.91559345;0.7934884;0.9825671;0.42511836;0.9038945;0.6029016085155401;0.8907704741379312;0.2436119019985199;0.5725;0.9135514;0.75;0.9831178;0.3525
60;0.24772782623767853;0.90760463;0.7075740635966273;0.9250652134264218;0.6307270916334662;0.91821426;0.781564;0.9803683;0.44580114;0.9026382;0.6126024129840275;0.8889044540229886;0.2462279200553894;0.5682382133995038;0.9148223;0.7227723;0.97988504;0.365
61;0.24935291707515717;0.90872395;0.7100693915455292;0.925256071014325;0.6374283578370297;0.92844784;0.727931;0.96902114;0.5260404;0.9045226;0.6179480509643209;0.8900718390804598;0.24709844589233398;0.5725;0.92524004;0.6791045;0.9691092;0.455
62;0.24790067970752716;0.9071637;0.7160726631586427;0.9272339229045905;0.6424121604784451;0.9186372;0.7735849;0.9792689;0.449539;0.9026382;0.6135292532311798;0.8898545258620689;0.2439563125371933;0.5825;0.91593814;0.71428573;0.9784483;0.375
63;0.2462003082036972;0.90821517;0.7158775359455866;0.9276105748312174;0.6410064773293472;0.9181761;0.788521;0.9811928;0.44505358;0.9013819;0.6147686891067232;0.8916289511494253;0.24415840208530426;0.5760598503740648;0.91498655;0.7067308;0.9780891;0.3675
64;0.24969296157360077;0.9080117;0.7131882256596296;0.9261439790232963;0.6424121604784451;0.91690177;0.79716766;0.9825671;0.43483678;0.9035804;0.6177771980042562;0.8906330818965518;0.2425929307937622;0.57;0.91435266;0.73846155;0.98168105;0.36
65;0.24998658895492554;0.90550166;0.7094688267509437;0.9250926332444409;0.6379267381011712;0.91249317;0.80875695;0.9850799;0.40044853;0.9001256;0.6018992091445041;0.8855827945402299;0.24982132017612457;0.565;0.90936255;0.7383721;0.98383623;0.3175
66;0.24727016687393188;0.9056034;0.7130627778232045;0.9273627691431251;0.6412556053811659;0.91528153;0.78367156;0.98158544;0.42337403;0.90420854;0.6132870805733325;0.8875080818965517;0.24503813683986664;0.575682382133995;0.91385645;0.75132275;0.9831178;0.355
67;0.24615640938282013;0.90634966;0.70059482805368;0.9227705537904086;0.6274900398406374;0.92020726;0.75426483;0.97624564;0.46274608;0.9045226;0.6102628697147376;0.8888326149425287;0.24741096794605255;0.575;0.9194858;0.7105263;0.9762931;0.405
68;0.25043922662734985;0.90489113;0.6991473870794007;0.9224117479826278;0.6302018440069773;0.9192409;0.746634;0.9756174;0.45601794;0.90640706;0.617469422553105;0.8866127873563219;0.24505393207073212;0.5725;0.9205007;0.7236842;0.9773707;0.4125
69;0.24711178243160248;0.90763855;0.7095732755302329;0.9259715350295098;0.6374283578370297;0.91911113;0.7749361;0.9792689;0.45302767;0.90640706;0.6079767129567821;0.8857641882183908;0.2480510175228119;0.575;0.91880053;0.7361111;0.97952586;0.3975
70;0.24606828391551971;0.9058409;0.719154979876372;0.9282617184597268;0.6466633466135459;0.91073304;0.8330641;0.9878283;0.38549712;0.89981157;0.5936032702946011;0.8818076508620691;0.2561563551425934;0.5536159600997507;0.90743804;0.754717;0.98599136;0.3
71;0.24640372395515442;0.9079099;0.7145131413879433;0.9264821160119634;0.6386052303860523;0.9216515;0.7596;0.9764027;0.47321206;0.9032663;0.6024310959914608;0.8859114583333334;0.24788010120391846;0.5604938271604938;0.9190928;0.7;0.9752155;0.4025
72;0.24497643113136292;0.908283;0.717710643987713;0.9278422319342463;0.6409170196860204;0.91818213;0.7892178;0.9812713;0.44505358;0.9035804;0.6056601125051473;0.883991558908046;0.2511257529258728;0.5594059405940595;0.91518605;0.73134327;0.98060346;0.3675
73;0.24464768171310425;0.9091988;0.7205913192129652;0.9287924301381929;0.644654871667082;0.92389524;0.75712085;0.9752248;0.49015698;0.9013819;0.6016969492160313;0.883664691091954;0.2526177763938904;0.5525;0.9177943;0.6885965;0.97449714;0.3925
74;0.24375805258750916;0.91031814;0.7262087687527723;0.9293390213401717;0.6533864541832669;0.92002505;0.7961921;0.98150694;0.45850983;0.90106785;0.593127594258856;0.8826912715517242;0.2506645917892456;0.5625;0.91607684;0.6958525;0.9762931;0.3775
75;0.2456466555595398;0.90712976;0.7270023887752728;0.9292787026325577;0.6486419137802143;0.9125558;0.8297982;0.98708236;0.39970097;0.9032663;0.6023496195803368;0.8854067887931035;0.24725115299224854;0.5746268656716418;0.91129565;0.7643678;0.985273;0.3325
76;0.24791207909584045;0.9088257;0.7254445741984893;0.929524600429655;0.646897582855719;0.91688323;0.806855;0.98362714;0.4340892;0.90420854;0.6048951970800422;0.8882579022988506;0.24862289428710938;0.5775;0.91496485;0.74111676;0.98168105;0.365
77;0.2428959161043167;0.9083509;0.7204293552115388;0.9284009211219453;0.6461500124595067;0.9162309;0.8073136;0.98386276;0.4291054;0.90295225;0.6056167365001017;0.8852828663793103;0.2484324425458908;0.5610972568578554;0.9140181;0.73333335;0.9813218;0.3575
78;0.244615375995636;0.9089275;0.721509843559643;0.9289219808287873;0.647894343384002;0.91925514;0.7874459;0.98072165;0.45327684;0.9035804;0.6027142961677292;0.8822737068965516;0.24993915855884552;0.5525;0.91602284;0.7246377;0.97952586;0.375
79;0.24464251101016998;0.90852046;0.7183905393446246;0.9283280690381022;0.6384462151394422;0.92570853;0.74049705;0.97212297;0.5048592;0.9007538;0.6166760690346579;0.8893947557471266;0.24468442797660828;0.57;0.9220246;0.6615385;0.9683908;0.43
80;0.24341033399105072;0.9083848;0.7125288301926349;0.9259310290360755;0.6346201743462018;0.9221612;0.76073134;0.9763634;0.4769499;0.90420854;0.6110484227441784;0.889400143678161;0.24439767003059387;0.5635910224438903;0.92145526;0.69547325;0.97341955;0.4225
81;0.24580118060112;0.90902925;0.7200448454934997;0.9290629201610138;0.6433374844333748;0.92043984;0.7792698;0.97934747;0.46274608;0.90169597;0.6034913585041478;0.8868444683908046;0.24647027254104614;0.56;0.9181049;0.6899563;0.97449714;0.395
82;0.24312806129455566;0.909131;0.724064157463961;0.9307611388277665;0.647894343384002;0.9190879;0.7910122;0.9811928;0.45178172;0.90483665;0.6077918900904541;0.8864143318965517;0.24988098442554474;0.56;0.9169748;0.7320574;0.97988504;0.3825
83;0.2427307367324829;0.9073672;0.7160104086030077;0.9276924478150474;0.6372231898482209;0.92504114;0.734455;0.97149473;0.5003738;0.89981157;0.5975943724770939;0.8839623742816093;0.25092363357543945;0.5503685503685504;0.9202182;0.6613546;0.9694684;0.415
84;0.24344326555728912;0.9061461;0.7040931959753075;0.9224886751259552;0.6247196611014204;0.91922736;0.758936;0.9772272;0.45502117;0.90295225;0.6027770661395432;0.8822575431034483;0.25084757804870605;0.5675;0.91652644;0.713615;0.9780891;0.38
85;0.24464337527751923;0.9072315;0.721158498538681;0.9279204994932982;0.6472346786248132;0.9158253;0.7977633;0.9829597;0.4266135;0.9051508;0.6090590273881236;0.8873356681034483;0.24678395688533783;0.5646766169154229;0.91449565;0.75789475;0.983477;0.36
86;0.24232135713100433;0.9093345;0.7245213491649691;0.930445353515911;0.6448318804483189;0.92068356;0.7805695;0.97942597;0.4644904;0.90106785;0.6025054431472959;0.8861144037356322;0.24750959873199463;0.5660847880299252;0.9152371;0.7014218;0.9773707;0.37
87;0.24123258888721466;0.91174275;0.7355717776238196;0.933836703140096;0.6563668078744082;0.9249266;0.77398056;0.9771487;0.49663594;0.9032663;0.6109829355551182;0.8889978448275863;0.244557723402977;0.575;0.9188092;0.7017544;0.97557473;0.4
88;0.24270254373550415;0.91170883;0.7319339695515801;0.9320157728381623;0.6531273361574882;0.92303705;0.7870521;0.97946525;0.48168454;0.9004397;0.6079987715644835;0.8867510775862069;0.2465631067752838;0.5555555555555556;0.9151801;0.69483566;0.9766523;0.37
89;0.24191664159297943;0.91031814;0.7307080196176092;0.9322442452308376;0.6538749065537005;0.9254427;0.75762135;0.97471434;0.50161976;0.8982412;0.6048808318118997;0.8883521910919541;0.24623924493789673;0.58;0.91723204;0.66101694;0.97126436;0.39
90;0.24083511531352997;0.91031814;0.7262286962313974;0.9308170889542043;0.6523797657612759;0.9219819;0.7808781;0.97903335;0.47420883;0.90295225;0.5979570841131296;0.8844998204022988;0.2517269253730774;0.565;0.91821563;0.7022222;0.9759339;0.395
91;0.2430267482995987;0.91150534;0.7376369882813768;0.9345403284470549;0.6596062795913282;0.9207775;0.80284727;0.9820566;0.46374282;0.90232414;0.5953936723161616;0.8843785919540229;0.24941737949848175;0.5561097256857855;0.91703206;0.70319635;0.9766523;0.385
92;0.24194715917110443;0.9114714;0.7346820880528182;0.9339580939276653;0.656615998006479;0.9225792;0.78809035;0.9797401;0.47819588;0.9051508;0.6031400203250065;0.8849317528735632;0.24914002418518066;0.5647921760391198;0.91982406;0.7149123;0.9766523;0.4075
93;0.24059297144412994;0.9102164;0.7372690574747469;0.9335234372227594;0.6539611360239163;0.9163383;0.8293153;0.98610073;0.42860702;0.9035804;0.600327215707638;0.8844540229885057;0.25312915444374084;0.5575;0.9149079;0.7336683;0.98096263;0.365
94;0.23967596888542175;0.913303;0.74310595215252;0.9361553777425067;0.6588587091951159;0.92556;0.7844592;0.9783266;0.500623;0.9026382;0.6075057578319328;0.8874631824712643;0.24799473583698273;0.5775;0.9201766;0.6875;0.97306037;0.4125
95;0.24131102859973907;0.910386;0.7278493610616783;0.9314087357358365;0.6521305756292051;0.9238053;0.7687181;0.9768346;0.48866186;0.9013819;0.6091241310859316;0.8920501077586207;0.2468596249818802;0.5671641791044776;0.9189281;0.6822034;0.97306037;0.4025
96;0.24283337593078613;0.91401535;0.7472933789093648;0.9369188472303445;0.661530815109344;0.9252392;0.7937202;0.9796223;0.49763268;0.90106785;0.5982612140245006;0.8906079382183909;0.24620705842971802;0.575;0.9203269;0.6720648;0.9709052;0.415
97;0.2390662431716919;0.9113696;0.7438105031828967;0.9362314047526464;0.663094941440319;0.9207348;0.80172414;0.98193884;0.46349365;0.90295225;0.603331394771428;0.890123922413793;0.24913448095321655;0.5618811881188119;0.9179331;0.7040359;0.9762931;0.3925
98;0.24159811437129974;0.90906316;0.7256663973164188;0.9306765018480077;0.6440846824408468;0.93224585;0.7133248;0.96485925;0.5549464;0.89761305;0.6147325651073637;0.8927173132183909;0.2516249120235443;0.57356608478803;0.9273296;0.6201299;0.95797414;0.4775
99;0.23988157510757446;0.91204804;0.7397410726851233;0.9356091730107547;0.6596062795913282;0.92250293;0.7946058;0.9805646;0.4771991;0.90420854;0.6024861272136255;0.8871946839080459;0.2501320540904999;0.5675;0.9188915;0.7111111;0.9766523;0.4
