Feature,Mean_Abs_SHAP_Reference,Rank_Reference,Mean_Abs_SHAP_Perturbed,Rank_Perturbed,SHAP_Change,Absolute_SHAP_Change,Rank_Change
Diastolic blood pressure_last25%_mean,0.072159246,15,0.073781,18,0.001621753,0.001621753,3
Creatinine_full_max,0.020919526,87,0.01932993,95,-0.0015895963,0.0015895963,8
Glascow coma scale motor response_full_std,0.075450934,14,0.07386758,17,-0.0015833527,0.0015833527,3
Glascow coma scale eye opening_last10%_std,0.025526395,75,0.02401765,79,-0.0015087444,0.0015087444,4
Diastolic blood pressure_last10%_mean,0.06458456,22,0.066044495,27,0.0014599338,0.0014599338,5
Creatinine_full_std,0.029919963,65,0.028484892,69,-0.0014350712,0.0014350712,4
Hemoglobin_last25%_std,0.0006195888,174,0.002018814,171,0.0013992251,0.0013992251,-3
Respiratory rate_last25%_mean,0.11084899,6,0.11218508,8,0.0013360903,0.0013360903,2
Potassium_full_std,0.010141356,133,0.008806905,142,-0.0013344511,0.0013344511,9
Hemoglobin_full_mean,0.027504977,68,0.028805023,66,0.0013000462,0.0013000462,-2
Creatinine_full_min,0.0491316,37,0.047848836,40,-0.0012827627,0.0012827627,3
Diastolic blood pressure_last25%_max,0.03128896,61,0.030074026,62,-0.0012149327,0.0012149327,1
Systolic blood pressure_last25%_mean,0.027190333,70,0.025985692,76,-0.0012046415,0.0012046415,6
Lactate_full_max,0.0046486417,161,0.0057926965,158,0.0011440548,0.0011440548,-3
Glascow coma scale verbal response_full_mean,0.03204026,59,0.030929776,60,-0.0011104848,0.0011104848,1
Lactate_full_mean,0.0043045706,162,0.0032000088,165,-0.0011045618,0.0011045618,3
Glascow coma scale eye opening_full_min,0.011167328,128,0.010085675,134,-0.0010816529,0.0010816529,6
ICU_Medical/Surgical Intensive Care Unit (MICU/SICU),0.017571969,99,0.016494315,104,-0.0010776538,0.0010776538,5
Diastolic blood pressure_full_max,0.0062701404,154,0.0073466175,151,0.0010764771,0.0010764771,-3
Systolic blood pressure_full_max,0.0071206572,149,0.008136369,147,0.001015712,0.001015712,-2
ICU_Surgical Intensive Care Unit (SICU),0.006308035,153,0.0053021945,160,-0.0010058405,0.0010058405,7
Respiratory rate_full_min,0.030045768,64,0.029052904,64,-0.0009928644,0.0009928644,0
Lactate_last10%_min,0.060424265,27,0.059521858,31,-0.0009024069,0.0009024069,4
Heart Rate_full_min,0.023637543,76,0.022763614,81,-0.0008739289,0.0008739289,5
ICU_Neuro Intermediate,0.022887839,80,0.022040248,86,-0.0008475911,0.0008475911,6
Potassium_last25%_max,0.019311719,91,0.020155525,91,0.0008438062,0.0008438062,0
Glascow coma scale eye opening_last10%_max,0.059029754,29,0.059871934,30,0.0008421801,0.0008421801,1
pH_last10%_mean,0.02319355,78,0.0223629,83,-0.00083064847,0.00083064847,5
Glascow coma scale motor response_full_mean,0.022103468,84,0.022922132,80,0.0008186642,0.0008186642,-4
Potassium_last10%_min,0.058533862,30,0.05932317,32,0.00078930706,0.00078930706,2
Glucose_last25%_max,0.0058137854,156,0.0065655904,154,0.000751805,0.000751805,-2
Sodium_last10%_std,0.017635733,98,0.018336294,98,0.00070056133,0.00070056133,0
Heart Rate_last10%_mean,0.06954778,18,0.0702347,21,0.0006869212,0.0006869212,3
Glascow coma scale eye opening_last25%_std,0.015247001,109,0.014597885,112,-0.000649116,0.000649116,3
Diastolic blood pressure_full_min,0.029394567,67,0.02876121,67,-0.0006333571,0.0006333571,0
