Reference_Top10,Perturbed_Top10,Overlap_Count,Overlap_Fraction
"Glascow coma scale motor response->Obeys Commands, Fraction inspired oxygen, Potassium, Glascow coma scale verbal response->Oriented, Prothrombin time, Creatinine, White blood cell count, Temperature, mask->Fraction inspired oxygen, mask->pH","Potassium, Fraction inspired oxygen, Creatinine, Glascow coma scale motor response->Obeys Commands, Glascow coma scale verbal response->Oriented, Systolic blood pressure, Prothrombin time, White blood cell count, Temperature, Lactate",8,0.8
