Feature,MeanAbsSHAP
Glucose_last10%_max,0.00021381600985967902
Glucose_full_mean,0.00018123377168827355
Oxygen saturation_last25%_max,0.00013824454644677743
Sodium_last10%_std,0.0001157799859789217
Oxygen saturation_last10%_max,9.738169723914678e-05
Glucose_last25%_mean,9.599267911411516e-05
Glucose_last10%_min,9.564156934339335e-05
Mean blood pressure_full_min,9.148629989189047e-05
pH_last25%_std,1.8884784420776897e-05
pH_last10%_std,5.340635851665932e-06
pH_full_min,4.993290317536323e-06
Respiratory rate_full_max,2.107216027653658e-06
ICU_Surgery/Vascular/Intermediate,1.0324770002231926e-06
ICU_Intensive Care Unit (ICU),0.0
ICU_Medicine,0.0
ICU_Neurology,0.0
ICU_PACU,0.0
ICU_Surgery/Trauma,0.0
