Feature,MeanAbsSHAP
Mean blood pressure_full_min,8.98630696540218e-05
pH_last10%_max,5.543168596384082e-05
pH_last10%_min,5.4158353877660986e-05
pH_last25%_min,4.6229832004907895e-05
Oxygen saturation_last10%_max,2.7819717338823483e-05
Glucose_last10%_std,1.8767819855937573e-05
pH_last25%_std,1.66857957548707e-05
pH_last10%_std,4.7172780726102404e-06
pH_full_min,4.42502034993478e-06
Oxygen saturation_full_max,1.9166514119228782e-06
Respiratory rate_full_max,1.8265099448651606e-06
Oxygen saturation_last25%_max,3.905302299759252e-07
ICU_Medicine,0.0
ICU_Intensive Care Unit (ICU),0.0
ICU_PACU,0.0
ICU_Neurology,0.0
ICU_Surgery/Vascular/Intermediate,0.0
ICU_Surgery/Trauma,0.0
