Feature,Mean_Abs_SHAP_Reference,Rank_Reference,Mean_Abs_SHAP_Perturbed,Rank_Perturbed,SHAP_Change,Absolute_SHAP_Change,Rank_Change
Diastolic blood pressure_last25%_max,0.031393144,61,0.034750152,59,0.003357008,0.003357008,-2
Prothrombin time_full_mean,0.009131664,137,0.012466849,122,0.0033351844,0.0033351844,-15
Potassium_last25%_min,0.011869882,116,0.015174457,110,0.0033045746,0.0033045746,-6
Mean blood pressure_last10%_max,0.0129228495,114,0.016101286,107,0.0031784363,0.0031784363,-7
Systolic blood pressure_last25%_std,0.0091825975,136,0.01232605,123,0.003143452,0.003143452,-13
Mean blood pressure_full_min,0.010154703,129,0.013176232,115,0.003021529,0.003021529,-14
Glucose_full_min,0.033542126,56,0.03057465,66,-0.0029674768,0.0029674768,10
Diastolic blood pressure_last10%_min,0.026381629,69,0.029283296,69,0.0029016677,0.0029016677,0
Temperature_last10%_min,0.023636995,75,0.026479928,74,0.002842933,0.002842933,-1
Glascow coma scale eye opening_last10%_min,0.06905807,15,0.06628482,23,-0.0027732477,0.0027732477,8
Sodium_full_min,0.005999995,152,0.008721374,142,0.002721379,0.002721379,-10
Glascow coma scale eye opening_last10%_std,0.027497862,68,0.024778102,77,-0.00271976,0.00271976,9
Diastolic blood pressure_full_mean,0.014472354,108,0.017173745,102,0.0027013905,0.0027013905,-6
Systolic blood pressure_full_mean,0.044895235,38,0.047586557,38,0.002691321,0.002691321,0
Glascow coma scale verbal response_full_max,0.023079054,78,0.020398421,91,-0.0026806332,0.0026806332,13
ICU_Surgical Intensive Care Unit (SICU),0.011067325,122,0.008407007,144,-0.0026603183,0.0026603183,22
Fraction inspired oxygen_last10%_max,0.053871244,28,0.051245604,36,-0.0026256405,0.0026256405,8
Respiratory rate_last25%_mean,0.10834923,7,0.10577218,9,-0.002577044,0.002577044,2
Platelets_last25%_std,0.014531397,107,0.016986847,103,0.0024554497,0.0024554497,-4
ICU_Medical Intensive Care Unit (MICU),0.004921584,157,0.002508975,168,-0.0024126088,0.0024126088,11
Glascow coma scale motor response_full_std,0.08387099,10,0.086279206,12,0.002408214,0.002408214,2
pH_last25%_min,0.009823972,131,0.0074471934,151,-0.002376779,0.002376779,20
Sodium_last25%_std,0.005460856,156,0.007820505,147,0.0023596487,0.0023596487,-9
Heart Rate_last25%_min,0.02335619,77,0.021044033,87,-0.0023121573,0.0023121573,10
Respiratory rate_last25%_min,0.013517703,112,0.015828185,108,0.0023104819,0.0023104819,-4
pH_last10%_max,0.024735244,71,0.027011612,73,0.0022763684,0.0022763684,2
Glascow coma scale eye opening_full_min,0.009368344,134,0.01150539,130,0.0021370454,0.0021370454,-4
Sodium_last10%_std,0.016971178,97,0.018982295,97,0.0020111166,0.0020111166,0
White blood cell count_full_std,0.023598745,76,0.02161816,84,-0.001980586,0.001980586,8
Hematocrit_full_mean,0.014754283,105,0.01669981,105,0.0019455263,0.0019455263,0
Lactate_last25%_std,0.0074623385,146,0.009389201,140,0.0019268626,0.0019268626,-6
Diastolic blood pressure_last10%_max,0.017688397,95,0.019585054,93,0.001896657,0.001896657,-2
pH_full_max,0.011423213,119,0.013316213,114,0.0018929997,0.0018929997,-5
Respiratory rate_last10%_min,0.004532858,160,0.006355543,155,0.0018226854,0.0018226854,-5
Hematocrit_full_min,0.009445399,133,0.011239026,131,0.0017936267,0.0017936267,-2
Sodium_full_std,0.011413922,120,0.013120398,116,0.0017064763,0.0017064763,-4
Hematocrit_full_max,0.010241313,128,0.011933611,126,0.0016922979,0.0016922979,-2
Systolic blood pressure_last10%_min,0.011146667,121,0.01274065,120,0.0015939828,0.0015939828,-1
Glucose_last10%_min,0.046992637,36,0.045413375,40,-0.0015792623,0.0015792623,4
Weight_full_mean,0.06223713,22,0.06380909,28,0.0015719607,0.0015719607,6
Glascow coma scale eye opening_last25%_min,0.013756322,110,0.01221293,124,-0.0015433915,0.0015433915,14
Glucose_full_mean,0.011563866,118,0.010171152,135,-0.0013927147,0.0013927147,17
