Feature,MeanAbsSHAP
pH_full_mean,6.737931529147115e-05
pH_full_max,5.486603841658627e-05
pH_last10%_max,4.740400763650899e-05
pH_last10%_min,4.6323605069726565e-05
pH_last25%_min,3.9553861382989614e-05
Glucose_last10%_std,3.097315998882939e-05
Oxygen saturation_last10%_max,2.7755829735495875e-05
pH_last25%_std,1.4260008781760113e-05
pH_last10%_std,4.033355093058031e-06
pH_full_min,3.7880464688751455e-06
Respiratory rate_full_max,1.8110838070708345e-06
Oxygen saturation_full_max,9.399630029389165e-07
Oxygen saturation_last25%_max,4.01981861519761e-07
ICU_Medicine,0.0
ICU_Intensive Care Unit (ICU),0.0
ICU_PACU,0.0
ICU_Neurology,0.0
ICU_Surgery/Vascular/Intermediate,0.0
ICU_Surgery/Trauma,0.0
