Feature,MeanAbsSHAP
Glucose_last10%_min,6.850739624561604e-05
pH_last10%_max,5.7078273168754284e-05
pH_last10%_min,5.581516962002681e-05
pH_last25%_min,4.767186040148111e-05
Glucose_last25%_max,3.756037699177433e-05
pH_last25%_std,1.7156740790128556e-05
Glucose_last25%_mean,1.4798724823581907e-05
Glucose_last10%_std,1.3816371475436886e-05
Glucose_last10%_max,1.1470359230000085e-05
pH_last10%_std,4.853152212700069e-06
pH_full_min,4.540062096662831e-06
ICU_Intensive Care Unit (ICU),2.87312134619256e-06
Respiratory rate_full_max,1.6287516149285525e-06
Oxygen saturation_last25%_max,1.590510444849809e-06
ICU_Surgery/Vascular/Intermediate,1.0126681293719287e-06
ICU_Medicine,0.0
ICU_Neurology,0.0
ICU_PACU,0.0
ICU_Surgery/Trauma,0.0
